,datetime,open,high,low,close,volume,sig_sma
2318,2025-04-08 10:00:00+00:00,78900.0,79173.92,78819.65,79003.54,737.03,1.0
2319,2025-04-08 11:00:00+00:00,79003.54,80077.65,78961.78,79982.0,1430.94,1.0
2320,2025-04-08 12:00:00+00:00,79982.0,80122.0,79559.9,79837.99,1309.11,1.0
2321,2025-04-08 13:00:00+00:00,79837.99,80375.0,79381.02,79899.9,2851.38,1.0
2322,2025-04-08 14:00:00+00:00,79899.9,80258.0,78474.0,78479.91,2481.52,1.0
2323,2025-04-08 15:00:00+00:00,78479.91,78859.85,78175.14,78497.99,2215.68,1.0
2324,2025-04-08 16:00:00+00:00,78498.0,78522.72,77357.61,77414.25,2601.19,1.0
2325,2025-04-08 17:00:00+00:00,77414.26,77560.0,76556.98,77349.99,3127.02,1.0
2326,2025-04-08 18:00:00+00:00,77350.0,77999.99,77082.65,77259.91,1833.71,-1.0
2327,2025-04-08 19:00:00+00:00,77259.91,77356.0,76334.65,76854.05,3200.84,-1.0
2328,2025-04-08 20:00:00+00:00,76854.05,77200.79,76606.51,77133.41,853.17,-1.0
2329,2025-04-08 21:00:00+00:00,77133.4,77285.5,76730.01,77100.0,412.84,-1.0
2330,2025-04-08 22:00:00+00:00,77100.0,77135.19,76239.9,76731.21,963.76,-1.0
2331,2025-04-08 23:00:00+00:00,76731.21,76798.0,76307.36,76322.42,965.33,-1.0
2332,2025-04-09 00:00:00+00:00,76322.42,76868.28,75926.52,76522.07,1811.77,-1.0
2333,2025-04-09 01:00:00+00:00,76522.07,76595.42,74620.0,76070.53,4724.66,-1.0
2334,2025-04-09 02:00:00+00:00,76070.53,76473.62,75572.38,75674.44,1774.07,-1.0
2335,2025-04-09 03:00:00+00:00,75674.45,75869.57,75015.86,75073.33,1469.14,-1.0
2336,2025-04-09 04:00:00+00:00,75073.34,76915.94,75000.0,76416.34,2745.32,-1.0
2337,2025-04-09 05:00:00+00:00,76416.33,76820.52,76214.32,76734.83,1382.94,-1.0
2338,2025-04-09 06:00:00+00:00,76734.83,77317.89,76709.69,76829.02,1366.49,-1.0
2339,2025-04-09 07:00:00+00:00,76829.01,77979.3,76818.52,77694.12,3645.49,-1.0
2340,2025-04-09 08:00:00+00:00,77694.12,77880.0,77085.0,77304.35,1261.18,-1.0
2341,2025-04-09 09:00:00+00:00,77304.35,77540.0,77168.59,77478.26,702.63,-1.0
2342,2025-04-09 10:00:00+00:00,77478.27,77574.15,76950.0,77190.0,1155.98,-1.0
2343,2025-04-09 11:00:00+00:00,77191.16,77193.66,75756.86,76230.01,4778.95,-1.0
2344,2025-04-09 12:00:00+00:00,76230.01,77074.02,76010.21,76760.86,2011.45,-1.0
2345,2025-04-09 13:00:00+00:00,76763.07,77875.46,76710.89,77698.12,2996.75,-1.0
2346,2025-04-09 14:00:00+00:00,77698.11,78318.46,76798.87,76870.0,3111.25,-1.0
2347,2025-04-09 15:00:00+00:00,76870.01,77650.95,76844.01,77258.0,1715.84,-1.0
2348,2025-04-09 16:00:00+00:00,77258.01,78361.59,77136.0,78267.68,1376.96,-1.0
2349,2025-04-09 17:00:00+00:00,78267.69,82286.11,77649.99,82202.16,14052.32,1.0
2350,2025-04-09 18:00:00+00:00,82202.16,82990.0,81690.03,81788.37,6690.56,1.0
2351,2025-04-09 19:00:00+00:00,81788.36,82618.98,81771.39,82332.08,4464.8,1.0
2352,2025-04-09 20:00:00+00:00,82332.08,83267.57,81987.89,83204.0,5200.75,1.0
2353,2025-04-09 21:00:00+00:00,83204.0,83588.0,82848.49,83284.29,3577.61,1.0
2354,2025-04-09 22:00:00+00:00,83284.28,83500.0,82956.52,83056.83,2420.01,1.0
2355,2025-04-09 23:00:00+00:00,83056.84,83156.49,82530.43,82615.22,1051.3,1.0
2356,2025-04-10 00:00:00+00:00,82615.22,82753.21,82056.19,82352.85,1636.34,1.0
2357,2025-04-10 01:00:00+00:00,82352.85,82600.0,82224.9,82249.29,1471.69,1.0
2358,2025-04-10 02:00:00+00:00,82249.29,82565.19,82195.77,82200.0,871.81,1.0
2359,2025-04-10 03:00:00+00:00,82201.24,82224.45,81472.84,81775.2,1478.05,1.0
2360,2025-04-10 04:00:00+00:00,81775.2,82088.75,81640.74,82019.26,563.79,1.0
2361,2025-04-10 05:00:00+00:00,82019.26,82241.4,81924.96,82158.03,821.38,1.0
2362,2025-04-10 06:00:00+00:00,82158.03,82344.3,81838.03,82156.72,1005.92,1.0
2363,2025-04-10 07:00:00+00:00,82156.72,82250.0,81292.99,81595.81,1208.52,1.0
2364,2025-04-10 08:00:00+00:00,81595.81,81853.2,81420.29,81549.99,766.65,1.0
2365,2025-04-10 09:00:00+00:00,81550.0,82079.57,81349.0,82036.71,819.18,1.0
2366,2025-04-10 10:00:00+00:00,82036.72,82130.43,81565.43,81766.05,894.94,1.0
2367,2025-04-10 11:00:00+00:00,81766.04,81944.0,81502.02,81882.01,628.41,1.0
2368,2025-04-10 12:00:00+00:00,81882.0,82466.35,81459.48,81710.46,2473.37,1.0
2369,2025-04-10 13:00:00+00:00,81710.45,81948.0,80764.84,80874.36,2370.78,1.0
2370,2025-04-10 14:00:00+00:00,80874.35,81841.58,80634.26,81272.19,2096.31,1.0
2371,2025-04-10 15:00:00+00:00,81272.19,81353.1,78606.06,78757.0,5245.56,1.0
2372,2025-04-10 16:00:00+00:00,78757.24,79688.0,78464.36,79453.82,2753.52,1.0
2373,2025-04-10 17:00:00+00:00,79453.83,79672.46,78616.0,79328.01,1875.7,1.0
2374,2025-04-10 18:00:00+00:00,79328.01,79876.61,79223.62,79502.07,1156.08,1.0
2375,2025-04-10 19:00:00+00:00,79502.08,80058.96,79304.59,79649.34,1083.52,1.0
2376,2025-04-10 20:00:00+00:00,79647.37,79960.97,79570.12,79931.55,634.21,1.0
2377,2025-04-10 21:00:00+00:00,79931.56,80035.54,79683.81,79714.52,489.14,1.0
2378,2025-04-10 22:00:00+00:00,79714.51,79920.0,79545.45,79693.77,413.83,1.0
2379,2025-04-10 23:00:00+00:00,79693.77,79743.33,79377.04,79607.3,525.86,-1.0
2380,2025-04-11 00:00:00+00:00,79607.3,79750.17,78969.58,79043.48,1377.86,-1.0
2381,2025-04-11 01:00:00+00:00,79043.48,80459.01,79011.18,80452.72,1401.36,-1.0
2382,2025-04-11 02:00:00+00:00,80452.71,80829.02,80162.18,80302.05,998.28,-1.0
2383,2025-04-11 03:00:00+00:00,80302.05,80906.63,80295.72,80842.99,838.6,-1.0
2384,2025-04-11 04:00:00+00:00,80843.0,81100.0,80720.07,80888.15,712.84,-1.0
2385,2025-04-11 05:00:00+00:00,80888.14,80912.02,80512.22,80816.0,693.6,-1.0
2386,2025-04-11 06:00:00+00:00,80815.99,81333.0,80815.99,81102.0,1056.31,-1.0
2387,2025-04-11 07:00:00+00:00,81102.0,81440.73,80850.0,81266.76,1276.65,-1.0
2388,2025-04-11 08:00:00+00:00,81266.76,81936.71,80782.43,81631.89,2204.95,-1.0
2389,2025-04-11 09:00:00+00:00,81631.89,82450.23,81450.0,82450.0,1763.3,1.0
2390,2025-04-11 10:00:00+00:00,82450.0,82985.71,82304.34,82706.86,1924.44,1.0
2391,2025-04-11 11:00:00+00:00,82706.85,82901.02,82020.25,82129.67,1780.12,-1.0
2392,2025-04-11 12:00:00+00:00,82129.67,82564.0,81819.14,82115.52,1461.06,-1.0
2393,2025-04-11 13:00:00+00:00,82115.53,83333.0,81816.01,82930.67,2809.43,1.0
2394,2025-04-11 14:00:00+00:00,82930.67,82930.67,81341.22,81898.0,2811.58,1.0
2395,2025-04-11 15:00:00+00:00,81898.0,82700.0,81716.0,82521.74,1498.57,1.0
2396,2025-04-11 16:00:00+00:00,82521.74,83022.98,82015.08,82792.46,1214.12,1.0
2397,2025-04-11 17:00:00+00:00,82792.46,84073.0,82695.65,83930.0,2707.89,1.0
2398,2025-04-11 18:00:00+00:00,83930.0,84220.0,83520.0,83607.99,1750.91,1.0
2399,2025-04-11 19:00:00+00:00,83608.0,83988.49,83565.21,83858.28,1301.09,1.0
2400,2025-04-11 20:00:00+00:00,83858.28,84029.13,83716.98,83848.0,978.19,1.0
2401,2025-04-11 21:00:00+00:00,83848.01,84300.0,83636.36,83674.01,834.42,1.0
2402,2025-04-11 22:00:00+00:00,83674.01,83716.99,83316.36,83415.34,567.1,1.0
2403,2025-04-11 23:00:00+00:00,83415.35,83597.94,83162.0,83423.84,472.77,1.0
2404,2025-04-12 00:00:00+00:00,83423.83,83572.0,83245.89,83369.08,544.12,1.0
2405,2025-04-12 01:00:00+00:00,83369.08,83453.22,83144.57,83217.39,608.16,1.0
2406,2025-04-12 02:00:00+00:00,83217.39,83310.05,82800.01,82804.87,534.52,1.0
2407,2025-04-12 03:00:00+00:00,82804.86,83140.0,82792.95,82973.13,410.41,1.0
2408,2025-04-12 04:00:00+00:00,82973.14,83464.0,82856.86,83208.04,584.63,1.0
2409,2025-04-12 05:00:00+00:00,83208.04,83506.39,83198.11,83338.92,359.68,1.0
2410,2025-04-12 06:00:00+00:00,83338.92,83790.05,83338.91,83567.42,625.1,1.0
2411,2025-04-12 07:00:00+00:00,83567.43,83830.62,83496.56,83724.92,650.11,1.0
2412,2025-04-12 08:00:00+00:00,83724.92,84031.87,83480.01,83604.77,954.12,1.0
2413,2025-04-12 09:00:00+00:00,83604.77,83766.74,83420.0,83550.0,394.39,1.0
2414,2025-04-12 10:00:00+00:00,83550.0,83565.22,83305.91,83420.44,322.83,1.0
2415,2025-04-12 11:00:00+00:00,83420.44,83647.93,83420.44,83528.3,354.61,1.0
2416,2025-04-12 12:00:00+00:00,83528.3,83936.45,83474.94,83829.86,579.85,1.0
2417,2025-04-12 13:00:00+00:00,83829.86,84688.0,83555.12,84458.24,2598.58,1.0
2418,2025-04-12 14:00:00+00:00,84458.24,85251.0,84314.62,84827.75,2326.58,1.0
2419,2025-04-12 15:00:00+00:00,84827.75,85402.9,84624.73,85008.4,1997.16,1.0
2420,2025-04-12 16:00:00+00:00,85008.4,85212.81,84575.15,84659.19,822.0,1.0
2421,2025-04-12 17:00:00+00:00,84659.18,84867.51,84421.95,84760.71,536.69,1.0
2422,2025-04-12 18:00:00+00:00,84760.71,85193.09,84755.5,85178.01,378.88,1.0
2423,2025-04-12 19:00:00+00:00,85178.0,85258.29,84834.75,84943.4,468.35,1.0
2424,2025-04-12 20:00:00+00:00,84943.39,85905.0,84877.61,85517.29,1116.85,1.0
2425,2025-04-12 21:00:00+00:00,85517.28,85566.28,85260.86,85367.93,620.78,1.0
2426,2025-04-12 22:00:00+00:00,85367.93,85701.6,85329.27,85336.01,314.04,1.0
2427,2025-04-12 23:00:00+00:00,85336.01,85428.97,85170.0,85276.9,368.1,1.0
2428,2025-04-13 00:00:00+00:00,85276.91,85571.12,85012.0,85495.72,519.19,1.0
2429,2025-04-13 01:00:00+00:00,85495.72,86100.0,85142.46,85259.77,1921.78,1.0
2430,2025-04-13 02:00:00+00:00,85259.76,85451.85,84724.91,85302.22,1987.97,1.0
2431,2025-04-13 03:00:00+00:00,85302.21,85724.79,85247.03,85432.31,1663.05,1.0
2432,2025-04-13 04:00:00+00:00,85432.31,85436.68,84464.44,84619.98,2229.01,1.0
2433,2025-04-13 05:00:00+00:00,84619.98,84804.57,84399.42,84515.58,2128.83,1.0
2434,2025-04-13 06:00:00+00:00,84515.57,84849.06,84444.72,84608.69,449.64,1.0
2435,2025-04-13 07:00:00+00:00,84608.7,84769.87,84413.09,84413.1,521.6,1.0
2436,2025-04-13 08:00:00+00:00,84413.1,84693.2,84277.03,84664.6,526.54,1.0
2437,2025-04-13 09:00:00+00:00,84664.61,84948.25,84504.58,84918.24,465.86,1.0
2438,2025-04-13 10:00:00+00:00,84918.25,84949.86,84510.0,84686.79,413.69,1.0
2439,2025-04-13 11:00:00+00:00,84686.8,84771.25,84216.15,84528.66,703.31,1.0
2440,2025-04-13 12:00:00+00:00,84528.66,84700.0,84245.39,84458.75,702.43,1.0
2441,2025-04-13 13:00:00+00:00,84458.75,84620.01,83487.72,83599.13,1593.78,-1.0
2442,2025-04-13 14:00:00+00:00,83599.12,84166.96,83480.67,84093.22,788.58,1.0
2443,2025-04-13 15:00:00+00:00,84093.22,84093.23,83665.3,83849.66,667.96,1.0
2444,2025-04-13 16:00:00+00:00,83849.66,84424.53,83845.13,84225.97,794.6,1.0
2445,2025-04-13 17:00:00+00:00,84225.97,84990.22,84190.04,84754.85,1090.91,1.0
2446,2025-04-13 18:00:00+00:00,84754.84,84943.4,84524.14,84730.0,624.72,1.0
2447,2025-04-13 19:00:00+00:00,84730.0,84730.0,83050.0,83981.31,1584.04,-1.0
2448,2025-04-13 20:00:00+00:00,83981.32,84446.31,83154.82,83499.99,1157.5,-1.0
2449,2025-04-13 21:00:00+00:00,83499.98,83826.09,83034.23,83607.0,879.9,-1.0
2450,2025-04-13 22:00:00+00:00,83607.0,83882.77,83169.01,83335.99,694.89,-1.0
2451,2025-04-13 23:00:00+00:00,83335.99,83840.43,83169.03,83760.0,570.2,-1.0
2452,2025-04-14 00:00:00+00:00,83760.0,85129.69,83678.0,84325.74,1860.02,-1.0
2453,2025-04-14 01:00:00+00:00,84325.73,84687.1,84048.01,84228.0,1013.96,-1.0
2454,2025-04-14 02:00:00+00:00,84228.0,85544.3,84036.84,85140.7,3177.67,-1.0
2455,2025-04-14 03:00:00+00:00,85140.69,85166.84,84445.49,84566.03,3093.33,-1.0
2456,2025-04-14 04:00:00+00:00,84566.04,85110.0,84415.25,84869.31,1719.11,-1.0
2457,2025-04-14 05:00:00+00:00,84869.31,84990.57,84343.73,84575.18,599.77,-1.0
2458,2025-04-14 06:00:00+00:00,84575.19,84644.91,84279.81,84624.21,617.2,-1.0
2459,2025-04-14 07:00:00+00:00,84624.21,84787.07,84211.06,84580.76,690.47,-1.0
2460,2025-04-14 08:00:00+00:00,84580.77,84957.27,84440.0,84763.18,771.96,-1.0
2461,2025-04-14 09:00:00+00:00,84763.18,84912.94,84250.0,84442.72,632.5,-1.0
2462,2025-04-14 10:00:00+00:00,84442.72,84810.41,84304.34,84656.85,606.44,1.0
2463,2025-04-14 11:00:00+00:00,84656.85,84965.34,84500.0,84927.55,661.62,1.0
2464,2025-04-14 12:00:00+00:00,84927.56,85227.27,84752.01,85128.76,865.64,1.0
2465,2025-04-14 13:00:00+00:00,85129.62,85279.99,84052.65,84376.66,1572.41,-1.0
2466,2025-04-14 14:00:00+00:00,84376.66,85799.99,84270.0,85423.6,2172.25,1.0
2467,2025-04-14 15:00:00+00:00,85423.6,85468.97,83709.25,84101.16,2301.73,-1.0
2468,2025-04-14 16:00:00+00:00,84101.16,84669.85,83863.63,84341.99,1025.75,-1.0
2469,2025-04-14 17:00:00+00:00,84342.0,84893.32,84221.9,84859.73,955.74,1.0
2470,2025-04-14 18:00:00+00:00,84859.73,85080.0,84687.21,84988.04,933.11,1.0
2471,2025-04-14 19:00:00+00:00,84988.03,85208.1,84772.72,84923.07,1578.4,1.0
2472,2025-04-14 20:00:00+00:00,84923.07,84971.7,84539.61,84861.82,758.41,1.0
2473,2025-04-14 21:00:00+00:00,84861.82,84970.74,84450.01,84706.1,283.85,1.0
2474,2025-04-14 22:00:00+00:00,84706.1,84745.7,84430.37,84500.01,419.37,1.0
2475,2025-04-14 23:00:00+00:00,84500.01,84782.5,84424.52,84591.58,348.16,-1.0
2476,2025-04-15 00:00:00+00:00,84591.58,84966.9,84347.97,84930.7,530.3,1.0
2477,2025-04-15 01:00:00+00:00,84930.7,85137.53,84542.87,84983.73,689.65,1.0
2478,2025-04-15 02:00:00+00:00,84983.73,85300.01,84706.85,85232.83,611.37,1.0
2479,2025-04-15 03:00:00+00:00,85232.83,85415.1,85069.86,85379.96,946.12,1.0
2480,2025-04-15 04:00:00+00:00,85379.97,85538.28,85157.6,85490.46,802.58,1.0
2481,2025-04-15 05:00:00+00:00,85490.47,85879.1,85485.59,85545.71,1089.5,1.0
2482,2025-04-15 06:00:00+00:00,85545.71,85692.74,85360.35,85391.35,616.78,1.0
2483,2025-04-15 07:00:00+00:00,85391.35,85784.73,85391.34,85716.77,651.68,1.0
2484,2025-04-15 08:00:00+00:00,85716.77,85990.0,85657.62,85850.0,993.6,1.0
2485,2025-04-15 09:00:00+00:00,85850.0,85989.0,85589.4,85989.0,743.91,1.0
2486,2025-04-15 10:00:00+00:00,85989.0,86000.0,85442.0,85638.14,830.97,1.0
2487,2025-04-15 11:00:00+00:00,85638.15,85668.1,85351.0,85589.23,506.94,1.0
2488,2025-04-15 12:00:00+00:00,85589.23,85819.74,85446.21,85819.74,659.14,1.0
2489,2025-04-15 13:00:00+00:00,85819.74,86496.42,85509.69,85589.44,2514.12,1.0
2490,2025-04-15 14:00:00+00:00,85589.43,85980.64,84829.79,85146.88,2610.87,1.0
2491,2025-04-15 15:00:00+00:00,85146.89,85386.0,84623.73,84918.14,971.91,1.0
2492,2025-04-15 16:00:00+00:00,84918.15,85146.55,84779.29,84860.81,470.86,1.0
2493,2025-04-15 17:00:00+00:00,84860.81,85003.26,84408.39,84483.23,664.55,-1.0
2494,2025-04-15 18:00:00+00:00,84483.23,84608.68,84151.68,84196.0,778.82,-1.0
2495,2025-04-15 19:00:00+00:00,84196.0,84230.86,83921.19,83998.52,759.86,-1.0
2496,2025-04-15 20:00:00+00:00,83998.51,84205.35,83800.01,84020.01,435.57,-1.0
2497,2025-04-15 21:00:00+00:00,84020.0,84235.85,83871.26,84178.0,402.8,1.0
2498,2025-04-15 22:00:00+00:00,84177.99,84177.99,83688.0,83838.47,720.98,-1.0
2499,2025-04-15 23:00:00+00:00,83838.47,83860.43,83600.0,83643.99,908.14,-1.0
2500,2025-04-16 00:00:00+00:00,83643.99,83700.0,83138.66,83146.01,902.7,-1.0
2501,2025-04-16 01:00:00+00:00,83146.01,83664.56,83111.64,83637.79,778.75,-1.0
2502,2025-04-16 02:00:00+00:00,83637.79,83930.0,83591.63,83900.0,481.12,-1.0
2503,2025-04-16 03:00:00+00:00,83900.0,83960.0,83661.96,83695.66,301.17,-1.0
2504,2025-04-16 04:00:00+00:00,83695.66,83800.0,83381.72,83587.99,737.27,-1.0
2505,2025-04-16 05:00:00+00:00,83588.0,83814.0,83212.64,83363.0,826.05,-1.0
2506,2025-04-16 06:00:00+00:00,83362.99,83749.98,83271.02,83643.99,981.92,-1.0
2507,2025-04-16 07:00:00+00:00,83644.0,83767.27,83307.0,83363.17,526.16,-1.0
2508,2025-04-16 08:00:00+00:00,83363.17,84112.69,83140.89,83736.79,1274.85,-1.0
2509,2025-04-16 09:00:00+00:00,83736.79,83939.39,83600.0,83600.01,552.54,-1.0
2510,2025-04-16 10:00:00+00:00,83600.0,83991.23,83575.96,83937.02,440.92,-1.0
2511,2025-04-16 11:00:00+00:00,83937.02,84127.05,83782.6,84048.11,564.52,-1.0
2512,2025-04-16 12:00:00+00:00,84048.36,84262.0,83722.56,83757.72,660.68,-1.0
2513,2025-04-16 13:00:00+00:00,83757.73,84204.54,83512.2,83736.37,1092.68,-1.0
2514,2025-04-16 14:00:00+00:00,83736.36,84849.06,83714.31,84605.31,1314.8,-1.0
2515,2025-04-16 15:00:00+00:00,84605.3,85270.27,84502.02,84846.58,1518.83,-1.0
2516,2025-04-16 16:00:00+00:00,84846.58,85226.42,84701.23,85048.55,782.3,-1.0
2517,2025-04-16 17:00:00+00:00,85048.54,85500.0,83275.0,83281.21,2664.57,-1.0
2518,2025-04-16 18:00:00+00:00,83281.21,84472.31,83276.0,84029.97,2051.77,-1.0
2519,2025-04-16 19:00:00+00:00,84029.98,84484.23,83802.0,84334.01,729.48,-1.0
2520,2025-04-16 20:00:00+00:00,84334.0,84657.69,84242.0,84295.99,466.8,-1.0
2521,2025-04-16 21:00:00+00:00,84296.0,84679.53,84260.86,84545.36,409.63,-1.0
2522,2025-04-16 22:00:00+00:00,84545.36,84586.41,84302.0,84460.43,304.79,-1.0
2523,2025-04-16 23:00:00+00:00,84460.43,84493.8,84024.0,84030.38,502.81,-1.0
2524,2025-04-17 00:00:00+00:00,84030.38,84210.0,83932.66,84210.0,480.07,1.0
2525,2025-04-17 01:00:00+00:00,84209.99,84496.0,84118.94,84337.99,254.96,1.0
2526,2025-04-17 02:00:00+00:00,84337.98,84337.99,84027.42,84272.86,254.75,1.0
2527,2025-04-17 03:00:00+00:00,84272.86,84299.7,83814.48,83994.23,430.65,-1.0
2528,2025-04-17 04:00:00+00:00,83994.23,84188.59,83900.0,84153.05,398.89,1.0
2529,2025-04-17 05:00:00+00:00,84153.05,84491.03,84099.73,84391.3,328.34,1.0
2530,2025-04-17 06:00:00+00:00,84391.3,84872.5,84308.25,84773.59,578.53,1.0
2531,2025-04-17 07:00:00+00:00,84773.59,85053.38,84597.96,84669.98,733.0,1.0
2532,2025-04-17 08:00:00+00:00,84669.98,84763.29,84401.0,84445.54,317.4,1.0
2533,2025-04-17 09:00:00+00:00,84445.55,84531.81,84361.0,84477.31,344.92,1.0
2534,2025-04-17 10:00:00+00:00,84477.3,84505.09,84191.17,84377.27,243.56,1.0
2535,2025-04-17 11:00:00+00:00,84377.28,84764.44,84283.25,84562.0,427.42,1.0
2536,2025-04-17 12:00:00+00:00,84562.0,84862.93,84561.99,84775.99,717.91,1.0
2537,2025-04-17 13:00:00+00:00,84775.99,84776.0,84318.18,84475.14,800.07,1.0
2538,2025-04-17 14:00:00+00:00,84475.14,84475.14,83736.26,84087.08,1181.14,1.0
2539,2025-04-17 15:00:00+00:00,84087.09,84698.41,84087.09,84531.71,1022.57,1.0
2540,2025-04-17 16:00:00+00:00,84531.72,85090.0,84393.59,84934.0,1394.87,1.0
2541,2025-04-17 17:00:00+00:00,84934.0,85208.0,84786.12,85108.66,878.41,1.0
2542,2025-04-17 18:00:00+00:00,85108.67,85470.01,84899.71,84899.71,929.25,1.0
2543,2025-04-17 19:00:00+00:00,84899.71,85119.47,84495.38,84849.06,870.32,1.0
2544,2025-04-17 20:00:00+00:00,84849.05,85140.0,84849.05,85140.0,383.93,1.0
2545,2025-04-17 21:00:00+00:00,85140.0,85140.0,84896.24,85062.0,270.78,1.0
2546,2025-04-17 22:00:00+00:00,85062.0,85093.4,84720.21,84720.21,255.3,-1.0
2547,2025-04-17 23:00:00+00:00,84720.22,85013.27,84720.22,84947.91,231.87,1.0
2548,2025-04-18 00:00:00+00:00,84947.92,85018.97,84735.35,84817.09,331.41,1.0
2549,2025-04-18 01:00:00+00:00,84817.09,85132.08,84817.08,84925.58,329.83,1.0
2550,2025-04-18 02:00:00+00:00,84925.59,84976.5,84800.07,84888.0,301.84,1.0
2551,2025-04-18 03:00:00+00:00,84888.0,84897.06,84724.6,84828.0,284.68,1.0
2552,2025-04-18 04:00:00+00:00,84827.99,84838.52,84598.58,84663.71,300.36,1.0
2553,2025-04-18 05:00:00+00:00,84663.7,84737.64,84514.67,84734.97,431.44,1.0
2554,2025-04-18 06:00:00+00:00,84734.98,84775.07,84592.01,84721.41,249.86,1.0
2555,2025-04-18 07:00:00+00:00,84721.41,84730.64,84413.23,84654.68,541.78,1.0
2556,2025-04-18 08:00:00+00:00,84654.68,84764.0,84610.74,84647.32,284.6,1.0
2557,2025-04-18 09:00:00+00:00,84647.32,84647.33,84519.66,84548.9,289.32,1.0
2558,2025-04-18 10:00:00+00:00,84548.89,84660.38,84485.74,84521.25,342.75,1.0
2559,2025-04-18 11:00:00+00:00,84521.25,84669.12,84472.25,84669.11,250.08,1.0
2560,2025-04-18 12:00:00+00:00,84669.11,84769.95,84566.16,84645.6,283.91,-1.0
2561,2025-04-18 13:00:00+00:00,84645.6,84645.6,84478.26,84570.61,311.91,-1.0
2562,2025-04-18 14:00:00+00:00,84570.61,84619.34,84368.16,84583.13,313.99,1.0
2563,2025-04-18 15:00:00+00:00,84583.13,84610.3,84338.0,84374.59,324.83,-1.0
2564,2025-04-18 16:00:00+00:00,84374.6,84547.04,84303.96,84478.12,247.67,1.0
2565,2025-04-18 17:00:00+00:00,84478.12,84603.78,84391.3,84571.92,168.29,1.0
2566,2025-04-18 18:00:00+00:00,84571.91,84649.99,84505.06,84616.96,162.31,-1.0
2567,2025-04-18 19:00:00+00:00,84616.96,84640.0,84512.0,84562.83,140.25,1.0
2568,2025-04-18 20:00:00+00:00,84562.83,84626.92,84466.79,84520.12,148.24,1.0
2569,2025-04-18 21:00:00+00:00,84520.12,84684.49,84486.92,84621.58,165.69,1.0
2570,2025-04-18 22:00:00+00:00,84621.58,84641.5,84425.62,84521.48,150.63,-1.0
2571,2025-04-18 23:00:00+00:00,84521.49,84521.49,84342.15,84474.69,174.22,-1.0
2572,2025-04-19 00:00:00+00:00,84474.7,84485.02,84364.45,84436.67,150.94,-1.0
2573,2025-04-19 01:00:00+00:00,84436.66,84596.5,84424.7,84544.06,171.78,-1.0
2574,2025-04-19 02:00:00+00:00,84544.07,84829.05,84491.53,84785.8,367.82,-1.0
2575,2025-04-19 03:00:00+00:00,84785.8,84986.76,84779.0,84883.71,414.9,-1.0
2576,2025-04-19 04:00:00+00:00,84883.72,85300.0,84883.71,85021.9,942.73,1.0
2577,2025-04-19 05:00:00+00:00,85021.89,85225.05,84990.56,85079.99,439.15,1.0
2578,2025-04-19 06:00:00+00:00,85080.0,85100.0,84889.96,84921.98,475.45,1.0
2579,2025-04-19 07:00:00+00:00,84921.99,85250.0,84921.98,85217.39,402.38,1.0
2580,2025-04-19 08:00:00+00:00,85217.38,85396.0,85115.45,85311.63,302.44,1.0
2581,2025-04-19 09:00:00+00:00,85311.63,85436.72,85220.14,85328.12,358.64,1.0
2582,2025-04-19 10:00:00+00:00,85328.12,85343.22,85147.37,85250.0,280.34,1.0
2583,2025-04-19 11:00:00+00:00,85249.99,85287.54,85118.08,85217.4,436.94,1.0
2584,2025-04-19 12:00:00+00:00,85217.4,85324.72,85193.51,85295.43,264.18,1.0
2585,2025-04-19 13:00:00+00:00,85295.44,85498.77,85201.63,85472.54,455.25,1.0
2586,2025-04-19 14:00:00+00:00,85472.53,85500.0,85357.54,85415.09,345.16,1.0
2587,2025-04-19 15:00:00+00:00,85415.1,85677.99,85070.0,85191.19,1519.88,1.0
2588,2025-04-19 16:00:00+00:00,85191.18,85330.06,84694.49,84845.93,880.38,1.0
2589,2025-04-19 17:00:00+00:00,84845.93,85253.0,84829.65,85239.92,335.56,1.0
2590,2025-04-19 18:00:00+00:00,85239.92,85320.76,85123.52,85144.64,373.21,1.0
2591,2025-04-19 19:00:00+00:00,85144.64,85200.0,85044.67,85085.55,199.95,1.0
2592,2025-04-19 20:00:00+00:00,85085.56,85265.95,85015.63,85195.85,127.37,1.0
2593,2025-04-19 21:00:00+00:00,85195.85,85367.93,85183.2,85339.53,141.18,1.0
2594,2025-04-19 22:00:00+00:00,85339.53,85355.2,85217.39,85259.86,155.46,1.0
2595,2025-04-19 23:00:00+00:00,85259.85,85259.86,85067.07,85077.01,125.44,1.0
2596,2025-04-20 00:00:00+00:00,85077.0,85226.42,85050.27,85167.99,329.29,1.0
2597,2025-04-20 01:00:00+00:00,85167.98,85320.76,85139.7,85320.15,248.39,1.0
2598,2025-04-20 02:00:00+00:00,85320.16,85320.76,85202.92,85226.44,158.6,1.0
2599,2025-04-20 03:00:00+00:00,85226.44,85266.38,85111.0,85168.81,146.29,1.0
2600,2025-04-20 04:00:00+00:00,85168.82,85248.0,85104.85,85185.13,119.06,1.0
2601,2025-04-20 05:00:00+00:00,85185.14,85195.75,85088.54,85088.54,128.67,1.0
2602,2025-04-20 06:00:00+00:00,85088.55,85160.0,84852.15,84955.42,283.28,1.0
2603,2025-04-20 07:00:00+00:00,84955.43,84955.43,84678.18,84784.01,636.7,1.0
2604,2025-04-20 08:00:00+00:00,84784.01,84785.0,84617.01,84647.3,238.81,-1.0
