datetime,predicted_direction,action,buy_price,sell_price,balance,pnl,pnl_sum
2025-03-01 08:00:00,long,same direction,84394.0,0.0,3175.77,0.0,118.65
2025-03-01 12:00:00,long,same direction,84394.0,0.0,3175.77,0.0,118.65
2025-03-01 16:00:00,long,same direction,84394.0,0.0,3175.77,0.0,118.65
2025-03-01 20:00:00,long,same direction,84394.0,0.0,3175.77,0.0,118.65
2025-03-02 00:00:00,long,same direction,84394.0,0.0,3175.77,0.0,118.65
2025-03-02 04:00:00,long,same direction,84394.0,0.0,3175.77,0.0,118.65
2025-03-02 08:00:00,long,same direction,84394.0,0.0,3175.77,0.0,118.65
2025-03-02 12:00:00,long,same direction,84394.0,0.0,3175.77,0.0,118.65
2025-03-02 15:38:00,long,sell - take_profit,84394.0,88698.8,3336.17,5.05,123.71
2025-03-02 16:00:00,long,buy,87416.7,0.0,3334.5,-0.05,123.66
2025-03-02 16:43:00,long,sell - take_profit,87416.7,91856.8,3502.2,5.03,128.68
2025-03-02 20:00:00,long,buy,93517.4,0.0,3500.45,-0.05,128.63
2025-03-03 00:00:00,long,same direction,93517.4,0.0,3500.45,0.0,128.63
2025-03-03 04:00:00,long,same direction,93517.4,0.0,3500.45,0.0,128.63
2025-03-03 08:00:00,long,same direction,93517.4,0.0,3500.45,0.0,128.63
2025-03-03 12:00:00,long,same direction,93517.4,0.0,3500.45,0.0,128.63
2025-03-03 14:51:00,long,sell - stop_loss,93517.4,90650.0,3391.37,-3.12,125.52
2025-03-03 16:00:00,short,buy,90048.6,0.0,3389.68,-0.05,125.47
2025-03-03 19:57:00,short,sell - take_profit,90048.6,85539.9,3557.7,4.96,130.43
2025-03-03 20:00:00,long,buy,85532.1,0.0,3555.92,-0.05,130.38
2025-03-04 00:00:00,short,sell - direction change,85532.1,86165.3,3580.47,0.69,131.07
2025-03-04 00:00:00,short,buy,86165.3,0.0,3578.68,-0.05,131.02
2025-03-04 04:00:00,short,same direction,86165.3,0.0,3578.68,0.0,131.02
2025-03-04 08:00:00,short,same direction,86165.3,0.0,3578.68,0.0,131.02
2025-03-04 12:00:00,short,same direction,86165.3,0.0,3578.68,0.0,131.02
2025-03-04 15:20:00,short,sell - take_profit,86165.3,81551.7,3768.51,5.3,136.32
2025-03-04 16:00:00,long,buy,82950.0,0.0,3766.62,-0.05,136.27
2025-03-04 19:02:00,long,sell - take_profit,82950.0,87143.2,3955.15,5.01,141.28
2025-03-04 20:00:00,short,buy,88183.9,0.0,3953.17,-0.05,141.23
2025-03-05 00:00:00,short,same direction,88183.9,0.0,3953.17,0.0,141.23
2025-03-05 04:00:00,long,sell - direction change,88183.9,86829.0,4011.93,1.49,142.71
2025-03-05 04:00:00,long,buy,86829.0,0.0,4009.92,-0.05,142.66
2025-03-05 08:00:00,long,same direction,86829.0,0.0,4009.92,0.0,142.66
2025-03-05 12:00:00,long,same direction,86829.0,0.0,4009.92,0.0,142.66
2025-03-05 16:00:00,long,same direction,86829.0,0.0,4009.92,0.0,142.66
2025-03-05 20:00:00,long,same direction,86829.0,0.0,4009.92,0.0,142.66
2025-03-06 00:00:00,long,same direction,86829.0,0.0,4009.92,0.0,142.66
2025-03-06 01:46:00,long,sell - take_profit,86829.0,91427.7,4220.3,5.25,147.91
2025-03-06 04:00:00,long,buy,91573.8,0.0,4218.19,-0.05,147.86
