,datetime,action,buy_price,sell_price,pnl_percent,pnl_sum,balance
297,2025-04-18 12:00:00+00:00,change_direction,83949.2,84627.3,0.8078,245.2584,10126.67
298,2025-04-18 12:00:00+00:00,short,84627.3,0.0,0.0,245.2084,10121.61
299,2025-04-18 16:00:00+00:00,change_direction,84627.3,84329.4,0.352,245.5604,10152.19
300,2025-04-18 16:00:00+00:00,buy,84329.4,0.0,0.0,245.5104,10147.12
301,2025-04-22 01:20:00+00:00,sell-tp,84329.4,88700.0,5.1828,250.6932,10668.21
302,2025-04-22 04:00:00+00:00,buy,88117.4,0.0,0.0,250.6432,10662.87
303,2025-04-22 21:49:00+00:00,sell-tp,88117.4,94000.0,6.6759,257.3191,11369.73
304,2025-04-23 00:00:00+00:00,buy,93400.0,0.0,0.0,257.2691,11364.05
305,2025-04-27 20:00:00+00:00,change_direction,93400.0,94396.1,1.0665,258.3355,11479.62
306,2025-04-27 20:00:00+00:00,short,94396.1,0.0,0.0,258.2855,11473.88
307,2025-04-28 00:00:00+00:00,change_direction,94396.1,93700.0,0.7374,259.023,11552.79
308,2025-04-28 00:00:00+00:00,buy,93700.0,0.0,0.0,258.973,11547.02
309,2025-04-30 12:00:00+00:00,change_direction,93700.0,95131.3,1.5275,260.5005,11717.71
310,2025-04-30 12:00:00+00:00,short,95131.3,0.0,0.0,260.4505,11711.86
311,2025-04-30 16:00:00+00:00,change_direction,95131.3,93951.1,1.2406,261.6911,11851.37
312,2025-04-30 16:00:00+00:00,buy,93951.1,0.0,0.0,261.6411,11845.44
313,2025-05-04 00:00:00+00:00,change_direction,93951.1,95815.5,1.9844,263.6255,12074.7
314,2025-05-04 00:00:00+00:00,short,95815.5,0.0,0.0,263.5755,12068.66
315,2025-05-04 12:00:00+00:00,change_direction,95815.5,95379.9,0.4546,264.0302,12117.52
316,2025-05-04 12:00:00+00:00,buy,95379.9,0.0,0.0,263.9802,12111.46
317,2025-05-04 20:00:00+00:00,change_direction,95379.9,95525.2,0.1523,264.1325,12123.86
318,2025-05-04 20:00:00+00:00,short,95525.2,0.0,0.0,264.0825,12117.8
319,2025-05-05 20:00:00+00:00,change_direction,95525.2,94306.2,1.2761,265.3586,12266.45
320,2025-05-05 20:00:00+00:00,buy,94306.2,0.0,0.0,265.3086,12260.32
321,2025-05-06 00:00:00+00:00,change_direction,94306.2,94698.7,0.4162,265.7248,12305.24
322,2025-05-06 00:00:00+00:00,short,94698.7,0.0,0.0,265.6748,12299.08
323,2025-05-06 12:00:00+00:00,change_direction,94698.7,93777.5,0.9728,266.6476,12412.63
324,2025-05-06 12:00:00+00:00,buy,93777.5,0.0,0.0,266.5976,12406.43
325,2025-05-08 02:26:00+00:00,sell-tp,93777.5,98475.3,5.0095,271.6071,13022.03
326,2025-05-08 04:00:00+00:00,buy,99105.8,0.0,0.0,271.5571,13015.52
327,2025-05-08 21:21:00+00:00,sell-tp,99105.8,104253.8,5.1944,276.7515,13685.43
328,2025-05-09 00:00:00+00:00,buy,103240.0,0.0,0.0,276.7015,13678.59
329,2025-05-12 12:00:00+00:00,change_direction,103240.0,103712.3,0.4575,277.159,13734.35
330,2025-05-12 12:00:00+00:00,short,103712.3,0.0,0.0,277.109,13727.49
331,2025-05-12 20:00:00+00:00,change_direction,103712.3,101803.0,1.841,278.95,13973.46
332,2025-05-12 20:00:00+00:00,buy,101803.0,0.0,0.0,278.9,13966.48
333,2025-05-13 00:00:00+00:00,change_direction,101803.0,102746.0,0.9263,279.8263,14088.93
334,2025-05-13 00:00:00+00:00,short,102746.0,0.0,0.0,279.7763,14081.88
335,2025-05-13 04:00:00+00:00,change_direction,102746.0,101666.7,1.0505,280.8267,14222.84
336,2025-05-13 04:00:00+00:00,buy,101666.7,0.0,0.0,280.7767,14215.72
337,2025-05-15 04:00:00+00:00,change_direction,101666.7,102690.1,1.0066,281.7834,14351.78
338,2025-05-15 04:00:00+00:00,short,102690.1,0.0,0.0,281.7334,14344.61
339,2025-05-15 08:00:00+00:00,change_direction,102690.1,101729.2,0.9357,282.6691,14471.72
340,2025-05-15 08:00:00+00:00,buy,101729.2,0.0,0.0,282.6191,14464.49
341,2025-05-19 00:07:00+00:00,sell-tp,101729.2,106942.7,5.1249,287.744,15198.91
342,2025-05-19 04:00:00+00:00,buy,103566.8,0.0,0.0,287.694,15191.31
343,2025-05-19 08:00:00+00:00,change_direction,103566.8,103169.4,-0.3837,287.3102,15125.39
344,2025-05-19 08:00:00+00:00,short,103169.4,0.0,0.0,287.2602,15117.83
345,2025-05-19 12:00:00+00:00,change_direction,103169.4,102910.8,0.2507,287.5109,15148.18
346,2025-05-19 12:00:00+00:00,buy,102910.8,0.0,0.0,287.4609,15140.61
347,2025-05-21 14:49:00+00:00,sell-tp,102910.8,108080.0,5.023,292.4839,15893.92
348,2025-05-21 16:00:00+00:00,buy,108941.9,0.0,0.0,292.4339,15885.98
349,2025-05-23 20:00:00+00:00,change_direction,108941.9,108655.5,-0.2629,292.171,15836.25
350,2025-05-23 20:00:00+00:00,short,108655.5,0.0,0.0,292.121,15828.33
351,2025-05-24 00:00:00+00:00,change_direction,108655.5,107275.9,1.2697,293.3907,16021.48
352,2025-05-24 00:00:00+00:00,buy,107275.9,0.0,0.0,293.3407,16013.47
353,2025-05-24 04:00:00+00:00,change_direction,107275.9,108295.6,0.9505,294.2912,16157.75
354,2025-05-24 04:00:00+00:00,short,108295.6,0.0,0.0,294.2412,16149.67
355,2025-05-24 08:00:00+00:00,change_direction,108295.6,107545.3,0.6928,294.9341,16253.54
356,2025-05-24 08:00:00+00:00,buy,107545.3,0.0,0.0,294.8841,16245.41
357,2025-05-24 20:00:00+00:00,change_direction,107545.3,108904.9,1.2642,296.1483,16442.76
358,2025-05-24 20:00:00+00:00,short,108904.9,0.0,0.0,296.0983,16434.54
359,2025-05-25 00:00:00+00:00,change_direction,108904.9,107716.0,1.0917,297.19,16605.82
360,2025-05-25 00:00:00+00:00,buy,107716.0,0.0,0.0,297.14,16597.52
361,2025-05-25 04:00:00+00:00,change_direction,107716.0,108059.5,0.3189,297.4589,16642.17
362,2025-05-25 04:00:00+00:00,short,108059.5,0.0,0.0,297.4089,16633.85
363,2025-05-25 08:00:00+00:00,change_direction,108059.5,107631.0,0.3965,297.8054,16691.52
364,2025-05-25 08:00:00+00:00,buy,107631.0,0.0,0.0,297.7554,16683.18
365,2025-05-25 12:00:00+00:00,change_direction,107631.0,107200.0,-0.4004,297.355,16607.99
366,2025-05-25 12:00:00+00:00,short,107200.0,0.0,0.0,297.305,16599.69
367,2025-05-25 16:00:00+00:00,change_direction,107200.0,106931.9,0.2501,297.5551,16632.92
368,2025-05-25 16:00:00+00:00,buy,106931.9,0.0,0.0,297.5051,16624.6
369,2025-05-28 12:00:00+00:00,change_direction,106931.9,108800.1,1.7471,299.2521,16906.88
370,2025-05-28 12:00:00+00:00,short,108800.1,0.0,0.0,299.2021,16898.43
371,2025-05-29 08:00:00+00:00,change_direction,108800.1,107824.9,0.8963,300.0985,17041.51
372,2025-05-29 08:00:00+00:00,buy,107824.9,0.0,0.0,300.0485,17032.99
373,2025-05-29 12:00:00+00:00,change_direction,107824.9,108741.4,0.85,300.8985,17169.32
374,2025-05-29 12:00:00+00:00,short,108741.4,0.0,0.0,300.8485,17160.74
375,2025-05-31 01:55:00+00:00,cover-tp,108741.4,103300.0,5.004,305.8524,18011.3
376,2025-05-31 04:00:00+00:00,short,103643.0,0.0,0.0,305.8024,18002.3
377,2025-05-31 12:00:00+00:00,change_direction,103643.0,103459.4,0.1771,305.9796,18025.2
378,2025-05-31 12:00:00+00:00,buy,103459.4,0.0,0.0,305.9296,18016.19
379,2025-06-01 08:00:00+00:00,change_direction,103459.4,104230.0,0.7448,306.6744,18141.43
380,2025-06-01 08:00:00+00:00,short,104230.0,0.0,0.0,306.6244,18132.36
381,2025-06-01 12:00:00+00:00,change_direction,104230.0,104040.0,0.1823,306.8067,18156.36
382,2025-06-01 12:00:00+00:00,buy,104040.0,0.0,0.0,306.7567,18147.28
383,2025-06-02 08:00:00+00:00,change_direction,104040.0,105333.8,1.2436,308.0003,18363.99
384,2025-06-02 08:00:00+00:00,short,105333.8,0.0,0.0,307.9503,18354.81
385,2025-06-02 12:00:00+00:00,change_direction,105333.8,104004.4,1.2621,309.2124,18577.39
386,2025-06-02 12:00:00+00:00,buy,104004.4,0.0,0.0,309.1624,18568.11
387,2025-06-04 08:00:00+00:00,change_direction,104004.4,105253.7,1.2012,310.3636,18781.97
388,2025-06-04 08:00:00+00:00,short,105253.7,0.0,0.0,310.3136,18772.58
389,2025-06-04 12:00:00+00:00,change_direction,105253.7,105056.6,0.1873,310.5008,18798.36
390,2025-06-04 12:00:00+00:00,buy,105056.6,0.0,0.0,310.4508,18788.96
391,2025-06-04 16:00:00+00:00,change_direction,105056.6,105238.2,0.1729,310.6237,18812.05
392,2025-06-04 16:00:00+00:00,short,105238.2,0.0,0.0,310.5737,18802.65
393,2025-06-06 08:00:00+00:00,change_direction,105238.2,103099.9,2.0319,312.6055,19175.48
394,2025-06-06 08:00:00+00:00,buy,103099.9,0.0,0.0,312.5555,19165.89
395,2025-06-09 17:14:00+00:00,sell-tp,103099.9,108288.1,5.0322,317.5877,20121.25
396,2025-06-09 20:00:00+00:00,buy,108512.9,0.0,0.0,317.5377,20111.19
397,2025-06-12 00:00:00+00:00,change_direction,108512.9,108611.1,0.0905,317.6282,20119.34
398,2025-06-12 00:00:00+00:00,short,108611.1,0.0,0.0,317.5782,20109.28
399,2025-06-13 00:36:00+00:00,cover-tp,108611.1,103130.8,5.0458,322.624,21114.4
400,2025-06-13 04:00:00+00:00,short,104251.0,0.0,0.0,322.574,21103.84
401,2025-06-13 20:00:00+00:00,change_direction,104251.0,105047.6,-0.7641,321.8099,20931.95
402,2025-06-13 20:00:00+00:00,buy,105047.6,0.0,0.0,321.7599,20921.48
403,2025-06-14 00:00:00+00:00,change_direction,105047.6,106023.1,0.9286,322.6886,21105.4
404,2025-06-14 00:00:00+00:00,short,106023.1,0.0,0.0,322.6386,21094.84
405,2025-06-14 20:00:00+00:00,change_direction,106023.1,104610.5,1.3324,323.9709,21365.49
406,2025-06-14 20:00:00+00:00,buy,104610.5,0.0,0.0,323.9209,21354.81
407,2025-06-15 08:00:00+00:00,change_direction,104610.5,105391.8,0.7469,324.6678,21503.7
408,2025-06-15 08:00:00+00:00,short,105391.8,0.0,0.0,324.6178,21492.94
409,2025-06-15 12:00:00+00:00,change_direction,105391.8,104933.2,0.4351,325.0529,21575.76
410,2025-06-15 12:00:00+00:00,buy,104933.2,0.0,0.0,325.0029,21564.97
411,2025-06-17 12:00:00+00:00,change_direction,104933.2,105590.1,0.626,325.6289,21689.25
412,2025-06-17 12:00:00+00:00,short,105590.1,0.0,0.0,325.5789,21678.41
413,2025-06-19 00:00:00+00:00,change_direction,105590.1,104847.3,0.7035,326.2824,21820.14
414,2025-06-19 00:00:00+00:00,buy,104847.3,0.0,0.0,326.2324,21809.23
415,2025-06-19 04:00:00+00:00,change_direction,104847.3,105041.2,0.1849,326.4173,21838.68
416,2025-06-19 04:00:00+00:00,short,105041.2,0.0,0.0,326.3673,21827.76
417,2025-06-20 04:00:00+00:00,change_direction,105041.2,104555.1,0.4628,326.8301,21917.9
418,2025-06-20 04:00:00+00:00,buy,104555.1,0.0,0.0,326.7801,21906.94
419,2025-06-20 12:00:00+00:00,change_direction,104555.1,105923.7,1.309,328.0891,22182.88
420,2025-06-20 12:00:00+00:00,short,105923.7,0.0,0.0,328.0391,22171.79
421,2025-06-22 13:36:00+00:00,cover-tp,105923.7,100560.0,5.0637,333.1028,23283.98
422,2025-06-22 16:00:00+00:00,short,98871.2,0.0,0.0,333.0528,23272.34
423,2025-06-23 06:02:00+00:00,cover-sl,98871.2,101875.6,-3.0387,330.0141,22553.17
424,2025-06-23 08:00:00+00:00,short,101891.6,0.0,0.0,329.9641,22541.89
425,2025-06-23 16:00:00+00:00,change_direction,101891.6,101382.3,0.4998,330.464,22643.35
426,2025-06-23 16:00:00+00:00,buy,101382.3,0.0,0.0,330.414,22632.02
427,2025-06-25 00:55:00+00:00,sell-tp,101382.3,106464.0,5.0124,335.4264,23755.68
428,2025-06-25 04:00:00+00:00,buy,106177.1,0.0,0.0,335.3764,23743.8
429,2025-07-01 08:00:00+00:00,change_direction,106177.1,107119.9,0.888,336.2643,23942.86
430,2025-07-01 08:00:00+00:00,short,107119.9,0.0,0.0,336.2143,23930.89
431,2025-07-02 04:00:00+00:00,change_direction,107119.9,106148.6,0.9067,337.1211,24136.02
432,2025-07-02 04:00:00+00:00,buy,106148.6,0.0,0.0,337.0711,24123.95
433,2025-07-04 12:00:00+00:00,change_direction,106148.6,108826.0,2.5223,339.5934,24720.67
434,2025-07-04 12:00:00+00:00,short,108826.0,0.0,0.0,339.5434,24708.31
435,2025-07-04 20:00:00+00:00,change_direction,108826.0,107453.9,1.2608,340.8042,25007.63
436,2025-07-04 20:00:00+00:00,buy,107453.9,0.0,0.0,340.7542,24995.13
437,2025-07-05 12:00:00+00:00,change_direction,107453.9,108055.9,0.5602,341.3144,25122.73
438,2025-07-05 12:00:00+00:00,short,108055.9,0.0,0.0,341.2644,25110.17
439,2025-07-05 16:00:00+00:00,change_direction,108055.9,108017.2,0.0358,341.3003,25106.6
440,2025-07-05 16:00:00+00:00,buy,108017.2,0.0,0.0,341.2503,25094.05
441,2025-07-10 17:14:00+00:00,sell-tp,108017.2,113450.0,5.0296,346.2798,26344.25
442,2025-07-10 20:00:00+00:00,buy,113247.4,0.0,0.0,346.2298,26331.08
443,2025-07-13 14:18:00+00:00,sell-tp,113247.4,119390.4,5.4244,351.6542,27746.93
444,2025-07-13 16:00:00+00:00,buy,118623.0,0.0,0.0,351.6042,27733.05
445,2025-07-15 04:00:00+00:00,change_direction,118623.0,117210.2,-1.191,350.4132,27388.71
446,2025-07-15 04:00:00+00:00,short,117210.2,0.0,0.0,350.3632,27375.02
447,2025-07-15 08:00:00+00:00,change_direction,117210.2,116822.5,0.3308,350.694,27451.92
448,2025-07-15 08:00:00+00:00,buy,116822.5,0.0,0.0,350.644,27438.19
449,2025-07-15 12:00:00+00:00,change_direction,116822.5,117150.4,0.2807,350.9247,27501.52
450,2025-07-15 12:00:00+00:00,short,117150.4,0.0,0.0,350.8747,27487.77
451,2025-07-15 20:00:00+00:00,change_direction,117150.4,116430.2,0.6148,351.4895,27643.09
452,2025-07-15 20:00:00+00:00,buy,116430.2,0.0,0.0,351.4395,27629.27
453,2025-07-16 00:00:00+00:00,change_direction,116430.2,117745.7,1.1299,352.5693,27927.77
454,2025-07-16 00:00:00+00:00,short,117745.7,0.0,0.0,352.5193,27913.81
455,2025-07-16 04:00:00+00:00,change_direction,117745.7,117500.0,0.2087,352.728,27958.12
456,2025-07-16 04:00:00+00:00,buy,117500.0,0.0,0.0,352.678,27944.14
457,2025-07-18 12:00:00+00:00,change_direction,117500.0,119222.7,1.4661,354.1441,28340.07
458,2025-07-18 12:00:00+00:00,short,119222.7,0.0,0.0,354.0941,28325.9
459,2025-07-19 00:00:00+00:00,change_direction,119222.7,117930.1,1.0842,355.1783,28618.99
460,2025-07-19 00:00:00+00:00,buy,117930.1,0.0,0.0,355.1283,28604.68
461,2025-07-19 04:00:00+00:00,change_direction,117930.1,118349.6,0.3557,355.484,28692.17
462,2025-07-19 04:00:00+00:00,short,118349.6,0.0,0.0,355.434,28677.82
463,2025-07-19 16:00:00+00:00,change_direction,118349.6,118058.2,0.2462,355.6802,28734.12
464,2025-07-19 16:00:00+00:00,buy,118058.2,0.0,0.0,355.6302,28719.76
465,2025-07-20 08:00:00+00:00,change_direction,118058.2,118052.4,-0.0049,355.6253,28703.98
466,2025-07-20 08:00:00+00:00,short,118052.4,0.0,0.0,355.5753,28689.63
467,2025-07-20 12:00:00+00:00,change_direction,118052.4,117925.4,0.1076,355.6829,28706.15
468,2025-07-20 12:00:00+00:00,buy,117925.4,0.0,0.0,355.6329,28691.8
469,2025-07-20 20:00:00+00:00,change_direction,117925.4,118197.0,0.2303,355.8632,28743.56
470,2025-07-20 20:00:00+00:00,short,118197.0,0.0,0.0,355.8132,28729.19
471,2025-07-21 00:00:00+00:00,change_direction,118197.0,117290.4,0.767,356.5802,28935.29
472,2025-07-21 00:00:00+00:00,buy,117290.4,0.0,0.0,356.5302,28920.82
473,2025-07-21 16:00:00+00:00,change_direction,117290.4,118377.8,0.9271,357.4573,29174.61
474,2025-07-21 16:00:00+00:00,short,118377.8,0.0,0.0,357.4073,29160.03
475,2025-07-22 04:00:00+00:00,change_direction,118377.8,117235.1,0.9653,358.3726,29427.06
476,2025-07-22 04:00:00+00:00,buy,117235.1,0.0,0.0,358.3226,29412.35
477,2025-07-24 10:38:00+00:00,SELL_CLOSE,117235.1,117990.0,0.6439,358.9666,29587.12
